time_s,time_min,voltage_V,soc_pct,temperature_C,relay_closed,fault_overvoltage,fault_undervoltage,fault_overtemp,current_A
2252,37.53,3.7572,68.71,25.067,1,0,0,0,1.5
2253,37.55,3.7571,68.69,25.067,1,0,0,0,1.5
2254,37.57,3.7569,68.68,25.067,1,0,0,0,1.5
2255,37.58,3.7568,68.67,25.067,1,0,0,0,1.5
2256,37.6,3.7567,68.65,25.067,1,0,0,0,1.5
2257,37.62,3.7566,68.64,25.067,1,0,0,0,1.5
2258,37.63,3.7565,68.63,25.067,1,0,0,0,1.5
2259,37.65,3.7564,68.61,25.067,1,0,0,0,1.5
2260,37.67,3.7563,68.6,25.067,1,0,0,0,1.5
2261,37.68,3.7562,68.58,25.067,1,0,0,0,1.5
2262,37.7,3.7561,68.57,25.067,1,0,0,0,1.5
2263,37.72,3.7559,68.56,25.067,1,0,0,0,1.5
2264,37.73,3.7558,68.54,25.067,1,0,0,0,1.5
2265,37.75,3.7557,68.53,25.067,1,0,0,0,1.5
2266,37.77,3.7556,68.51,25.067,1,0,0,0,1.5
2267,37.78,3.7555,68.5,25.067,1,0,0,0,1.5
2268,37.8,3.7554,68.49,25.067,1,0,0,0,1.5
2269,37.82,3.7553,68.47,25.067,1,0,0,0,1.5
2270,37.83,3.7552,68.46,25.067,1,0,0,0,1.5
2271,37.85,3.7551,68.44,25.067,1,0,0,0,1.5
2272,37.87,3.7549,68.43,25.067,1,0,0,0,1.5
2273,37.88,3.7548,68.42,25.067,1,0,0,0,1.5
2274,37.9,3.7547,68.4,25.067,1,0,0,0,1.5
2275,37.92,3.7546,68.39,25.067,1,0,0,0,1.5
2276,37.93,3.7545,68.38,25.067,1,0,0,0,1.5
2277,37.95,3.7544,68.36,25.067,1,0,0,0,1.5
2278,37.97,3.7543,68.35,25.067,1,0,0,0,1.5
2279,37.98,3.7542,68.33,25.067,1,0,0,0,1.5
2280,38.0,3.7541,68.32,25.067,1,0,0,0,1.5
2281,38.02,3.7539,68.31,25.067,1,0,0,0,1.5
2282,38.03,3.7538,68.29,25.067,1,0,0,0,1.5
2283,38.05,3.7537,68.28,25.067,1,0,0,0,1.5
2284,38.07,3.7536,68.26,25.067,1,0,0,0,1.5
2285,38.08,3.7535,68.25,25.067,1,0,0,0,1.5
2286,38.1,3.7534,68.24,25.067,1,0,0,0,1.5
2287,38.12,3.7533,68.22,25.067,1,0,0,0,1.5
2288,38.13,3.7532,68.21,25.067,1,0,0,0,1.5
2289,38.15,3.7531,68.19,25.067,1,0,0,0,1.5
2290,38.17,3.7529,68.18,25.067,1,0,0,0,1.5
2291,38.18,3.7528,68.17,25.067,1,0,0,0,1.5
2292,38.2,3.7527,68.15,25.067,1,0,0,0,1.5
2293,38.22,3.7526,68.14,25.067,1,0,0,0,1.5
2294,38.23,3.7525,68.13,25.067,1,0,0,0,1.5
2295,38.25,3.7524,68.11,25.067,1,0,0,0,1.5
2296,38.27,3.7523,68.1,25.067,1,0,0,0,1.5
2297,38.28,3.7522,68.08,25.067,1,0,0,0,1.5
2298,38.3,3.7521,68.07,25.067,1,0,0,0,1.5
2299,38.32,3.7519,68.06,25.067,1,0,0,0,1.5
2300,38.33,3.7518,68.04,25.067,1,0,0,0,1.5
2301,38.35,3.7517,68.03,25.067,1,0,0,0,1.5
2302,38.37,3.7516,68.01,25.067,1,0,0,0,1.5
2303,38.38,3.7515,68.0,25.067,1,0,0,0,1.5
2304,38.4,3.7514,67.99,25.067,1,0,0,0,1.5
2305,38.42,3.7513,67.97,25.067,1,0,0,0,1.5
2306,38.43,3.7512,67.96,25.067,1,0,0,0,1.5
2307,38.45,3.7511,67.94,25.067,1,0,0,0,1.5
2308,38.47,3.7509,67.93,25.067,1,0,0,0,1.5
2309,38.48,3.7508,67.92,25.067,1,0,0,0,1.5
2310,38.5,3.7507,67.9,25.067,1,0,0,0,1.5
2311,38.52,3.7506,67.89,25.067,1,0,0,0,1.5
2312,38.53,3.7505,67.88,25.067,1,0,0,0,1.5
2313,38.55,3.7504,67.86,25.067,1,0,0,0,1.5
2314,38.57,3.7503,67.85,25.067,1,0,0,0,1.5
2315,38.58,3.7502,67.83,25.067,1,0,0,0,1.5
2316,38.6,3.7501,67.82,25.067,1,0,0,0,1.5
2317,38.62,3.7499,67.81,25.067,1,0,0,0,1.5
2318,38.63,3.7498,67.79,25.067,1,0,0,0,1.5
2319,38.65,3.7497,67.78,25.067,1,0,0,0,1.5
2320,38.67,3.7496,67.76,25.067,1,0,0,0,1.5
2321,38.68,3.7495,67.75,25.067,1,0,0,0,1.5
2322,38.7,3.7494,67.74,25.067,1,0,0,0,1.5
2323,38.72,3.7493,67.72,25.067,1,0,0,0,1.5
2324,38.73,3.7492,67.71,25.067,1,0,0,0,1.5
2325,38.75,3.7491,67.69,25.067,1,0,0,0,1.5
2326,38.77,3.7489,67.68,25.067,1,0,0,0,1.5
2327,38.78,3.7488,67.67,25.067,1,0,0,0,1.5
2328,38.8,3.7487,67.65,25.067,1,0,0,0,1.5
2329,38.82,3.7486,67.64,25.067,1,0,0,0,1.5
2330,38.83,3.7485,67.63,25.067,1,0,0,0,1.5
2331,38.85,3.7484,67.61,25.067,1,0,0,0,1.5
2332,38.87,3.7483,67.6,25.067,1,0,0,0,1.5
2333,38.88,3.7482,67.58,25.067,1,0,0,0,1.5
2334,38.9,3.7481,67.57,25.067,1,0,0,0,1.5
2335,38.92,3.7479,67.56,25.067,1,0,0,0,1.5
2336,38.93,3.7478,67.54,25.067,1,0,0,0,1.5
2337,38.95,3.7477,67.53,25.067,1,0,0,0,1.5
2338,38.97,3.7476,67.51,25.067,1,0,0,0,1.5
2339,38.98,3.7475,67.5,25.067,1,0,0,0,1.5
2340,39.0,3.7474,67.49,25.067,1,0,0,0,1.5
2341,39.02,3.7473,67.47,25.067,1,0,0,0,1.5
2342,39.03,3.7472,67.46,25.067,1,0,0,0,1.5
2343,39.05,3.7471,67.44,25.067,1,0,0,0,1.5
2344,39.07,3.7469,67.43,25.067,1,0,0,0,1.5
2345,39.08,3.7468,67.42,25.067,1,0,0,0,1.5
2346,39.1,3.7467,67.4,25.067,1,0,0,0,1.5
2347,39.12,3.7466,67.39,25.067,1,0,0,0,1.5
2348,39.13,3.7465,67.38,25.067,1,0,0,0,1.5
2349,39.15,3.7464,67.36,25.067,1,0,0,0,1.5
2350,39.17,3.7463,67.35,25.067,1,0,0,0,1.5
2351,39.18,3.7462,67.33,25.067,1,0,0,0,1.5
2352,39.2,3.7461,67.32,25.067,1,0,0,0,1.5
2353,39.22,3.7459,67.31,25.067,1,0,0,0,1.5
2354,39.23,3.7458,67.29,25.067,1,0,0,0,1.5
2355,39.25,3.7457,67.28,25.067,1,0,0,0,1.5
2356,39.27,3.7456,67.26,25.067,1,0,0,0,1.5
2357,39.28,3.7455,67.25,25.067,1,0,0,0,1.5
2358,39.3,3.7454,67.24,25.067,1,0,0,0,1.5
2359,39.32,3.7453,67.22,25.067,1,0,0,0,1.5
2360,39.33,3.7452,67.21,25.067,1,0,0,0,1.5
2361,39.35,3.7451,67.19,25.067,1,0,0,0,1.5
2362,39.37,3.7449,67.18,25.067,1,0,0,0,1.5
2363,39.38,3.7448,67.17,25.067,1,0,0,0,1.5
2364,39.4,3.7447,67.15,25.067,1,0,0,0,1.5
2365,39.42,3.7446,67.14,25.067,1,0,0,0,1.5
2366,39.43,3.7445,67.13,25.067,1,0,0,0,1.5
2367,39.45,3.7444,67.11,25.067,1,0,0,0,1.5
2368,39.47,3.7443,67.1,25.067,1,0,0,0,1.5
2369,39.48,3.7442,67.08,25.067,1,0,0,0,1.5
2370,39.5,3.7441,67.07,25.067,1,0,0,0,1.5
2371,39.52,3.7439,67.06,25.067,1,0,0,0,1.5
2372,39.53,3.7438,67.04,25.067,1,0,0,0,1.5
2373,39.55,3.7437,67.03,25.067,1,0,0,0,1.5
2374,39.57,3.7436,67.01,25.067,1,0,0,0,1.5
2375,39.58,3.7435,67.0,25.067,1,0,0,0,1.5
2376,39.6,3.7434,66.99,25.067,1,0,0,0,1.5
2377,39.62,3.7433,66.97,25.067,1,0,0,0,1.5
2378,39.63,3.7432,66.96,25.067,1,0,0,0,1.5
2379,39.65,3.7431,66.94,25.067,1,0,0,0,1.5
2380,39.67,3.7429,66.93,25.067,1,0,0,0,1.5
2381,39.68,3.7428,66.92,25.067,1,0,0,0,1.5
2382,39.7,3.7427,66.9,25.067,1,0,0,0,1.5
2383,39.72,3.7426,66.89,25.067,1,0,0,0,1.5
2384,39.73,3.7425,66.88,25.067,1,0,0,0,1.5
2385,39.75,3.7424,66.86,25.067,1,0,0,0,1.5
2386,39.77,3.7423,66.85,25.067,1,0,0,0,1.5
2387,39.78,3.7422,66.83,25.067,1,0,0,0,1.5
2388,39.8,3.7421,66.82,25.067,1,0,0,0,1.5
2389,39.82,3.7419,66.81,25.067,1,0,0,0,1.5
2390,39.83,3.7418,66.79,25.067,1,0,0,0,1.5
2391,39.85,3.7417,66.78,25.067,1,0,0,0,1.5
2392,39.87,3.7416,66.76,25.067,1,0,0,0,1.5
2393,39.88,3.7415,66.75,25.067,1,0,0,0,1.5
2394,39.9,3.7414,66.74,25.067,1,0,0,0,1.5
2395,39.92,3.7413,66.72,25.067,1,0,0,0,1.5
2396,39.93,3.7412,66.71,25.067,1,0,0,0,1.5
2397,39.95,3.7411,66.69,25.067,1,0,0,0,1.5
2398,39.97,3.7409,66.68,25.067,1,0,0,0,1.5
2399,39.98,3.7408,66.67,25.067,1,0,0,0,1.5
2400,40.0,3.7407,66.65,25.067,1,0,0,0,1.5
2401,40.02,3.7406,66.64,25.067,1,0,0,0,1.5
2402,40.03,3.7405,66.63,25.067,1,0,0,0,1.5
2403,40.05,3.7404,66.61,25.067,1,0,0,0,1.5
2404,40.07,3.7403,66.6,25.067,1,0,0,0,1.5
2405,40.08,3.7402,66.58,25.067,1,0,0,0,1.5
2406,40.1,3.7401,66.57,25.067,1,0,0,0,1.5
2407,40.12,3.7399,66.56,25.067,1,0,0,0,1.5
2408,40.13,3.7398,66.54,25.067,1,0,0,0,1.5
2409,40.15,3.7397,66.53,25.067,1,0,0,0,1.5
2410,40.17,3.7396,66.51,25.067,1,0,0,0,1.5
2411,40.18,3.7395,66.5,25.067,1,0,0,0,1.5
2412,40.2,3.7394,66.49,25.067,1,0,0,0,1.5
2413,40.22,3.7393,66.47,25.067,1,0,0,0,1.5
2414,40.23,3.7392,66.46,25.067,1,0,0,0,1.5
2415,40.25,3.7391,66.44,25.067,1,0,0,0,1.5
2416,40.27,3.7389,66.43,25.067,1,0,0,0,1.5
2417,40.28,3.7388,66.42,25.067,1,0,0,0,1.5
2418,40.3,3.7387,66.4,25.067,1,0,0,0,1.5
2419,40.32,3.7386,66.39,25.067,1,0,0,0,1.5
2420,40.33,3.7385,66.38,25.067,1,0,0,0,1.5
2421,40.35,3.7384,66.36,25.067,1,0,0,0,1.5
2422,40.37,3.7383,66.35,25.067,1,0,0,0,1.5
2423,40.38,3.7382,66.33,25.067,1,0,0,0,1.5
2424,40.4,3.7381,66.32,25.067,1,0,0,0,1.5
2425,40.42,3.7379,66.31,25.067,1,0,0,0,1.5
2426,40.43,3.7378,66.29,25.067,1,0,0,0,1.5
2427,40.45,3.7377,66.28,25.067,1,0,0,0,1.5
2428,40.47,3.7376,66.26,25.067,1,0,0,0,1.5
2429,40.48,3.7375,66.25,25.067,1,0,0,0,1.5
2430,40.5,3.7374,66.24,25.067,1,0,0,0,1.5
2431,40.52,3.7373,66.22,25.067,1,0,0,0,1.5
2432,40.53,3.7372,66.21,25.067,1,0,0,0,1.5
2433,40.55,3.7371,66.19,25.067,1,0,0,0,1.5
2434,40.57,3.7369,66.18,25.067,1,0,0,0,1.5
2435,40.58,3.7368,66.17,25.067,1,0,0,0,1.5
2436,40.6,3.7367,66.15,25.067,1,0,0,0,1.5
2437,40.62,3.7366,66.14,25.067,1,0,0,0,1.5
2438,40.63,3.7365,66.13,25.067,1,0,0,0,1.5
2439,40.65,3.7364,66.11,25.067,1,0,0,0,1.5
2440,40.67,3.7363,66.1,25.067,1,0,0,0,1.5
2441,40.68,3.7362,66.08,25.067,1,0,0,0,1.5
2442,40.7,3.7361,66.07,25.067,1,0,0,0,1.5
2443,40.72,3.7359,66.06,25.067,1,0,0,0,1.5
2444,40.73,3.7358,66.04,25.067,1,0,0,0,1.5
2445,40.75,3.7357,66.03,25.067,1,0,0,0,1.5
2446,40.77,3.7356,66.01,25.067,1,0,0,0,1.5
2447,40.78,3.7355,66.0,25.067,1,0,0,0,1.5
2448,40.8,3.7354,65.99,25.067,1,0,0,0,1.5
2449,40.82,3.7353,65.97,25.067,1,0,0,0,1.5
2450,40.83,3.7352,65.96,25.067,1,0,0,0,1.5
2451,40.85,3.7351,65.94,25.067,1,0,0,0,1.5
2452,40.87,3.7349,65.93,25.067,1,0,0,0,1.5
2453,40.88,3.7348,65.92,25.067,1,0,0,0,1.5
2454,40.9,3.7347,65.9,25.067,1,0,0,0,1.5
2455,40.92,3.7346,65.89,25.067,1,0,0,0,1.5
2456,40.93,3.7345,65.88,25.067,1,0,0,0,1.5
2457,40.95,3.7344,65.86,25.067,1,0,0,0,1.5
2458,40.97,3.7343,65.85,25.067,1,0,0,0,1.5
2459,40.98,3.7342,65.83,25.067,1,0,0,0,1.5
2460,41.0,3.7341,65.82,25.067,1,0,0,0,1.5
2461,41.02,3.7339,65.81,25.067,1,0,0,0,1.5
2462,41.03,3.7338,65.79,25.067,1,0,0,0,1.5
2463,41.05,3.7337,65.78,25.067,1,0,0,0,1.5
2464,41.07,3.7336,65.76,25.067,1,0,0,0,1.5
2465,41.08,3.7335,65.75,25.067,1,0,0,0,1.5
2466,41.1,3.7334,65.74,25.067,1,0,0,0,1.5
2467,41.12,3.7333,65.72,25.067,1,0,0,0,1.5
2468,41.13,3.7332,65.71,25.067,1,0,0,0,1.5
2469,41.15,3.7331,65.69,25.067,1,0,0,0,1.5
2470,41.17,3.7329,65.68,25.067,1,0,0,0,1.5
2471,41.18,3.7328,65.67,25.067,1,0,0,0,1.5
2472,41.2,3.7327,65.65,25.067,1,0,0,0,1.5
2473,41.22,3.7326,65.64,25.067,1,0,0,0,1.5
2474,41.23,3.7325,65.63,25.067,1,0,0,0,1.5
2475,41.25,3.7324,65.61,25.067,1,0,0,0,1.5
2476,41.27,3.7323,65.6,25.067,1,0,0,0,1.5
2477,41.28,3.7322,65.58,25.067,1,0,0,0,1.5
2478,41.3,3.7321,65.57,25.067,1,0,0,0,1.5
2479,41.32,3.7319,65.56,25.067,1,0,0,0,1.5
2480,41.33,3.7318,65.54,25.067,1,0,0,0,1.5
2481,41.35,3.7317,65.53,25.067,1,0,0,0,1.5
2482,41.37,3.7316,65.51,25.067,1,0,0,0,1.5
2483,41.38,3.7315,65.5,25.067,1,0,0,0,1.5
2484,41.4,3.7314,65.49,25.067,1,0,0,0,1.5
2485,41.42,3.7313,65.47,25.067,1,0,0,0,1.5
2486,41.43,3.7312,65.46,25.067,1,0,0,0,1.5
2487,41.45,3.7311,65.44,25.067,1,0,0,0,1.5
2488,41.47,3.7309,65.43,25.067,1,0,0,0,1.5
2489,41.48,3.7308,65.42,25.067,1,0,0,0,1.5
2490,41.5,3.7307,65.4,25.067,1,0,0,0,1.5
2491,41.52,3.7306,65.39,25.067,1,0,0,0,1.5
2492,41.53,3.7305,65.38,25.067,1,0,0,0,1.5
2493,41.55,3.7304,65.36,25.067,1,0,0,0,1.5
2494,41.57,3.7303,65.35,25.067,1,0,0,0,1.5
2495,41.58,3.7302,65.33,25.067,1,0,0,0,1.5
2496,41.6,3.7301,65.32,25.067,1,0,0,0,1.5
2497,41.62,3.7299,65.31,25.067,1,0,0,0,1.5
2498,41.63,3.7298,65.29,25.067,1,0,0,0,1.5
2499,41.65,3.7297,65.28,25.067,1,0,0,0,1.5
2500,41.67,3.7296,65.26,25.067,1,0,0,0,1.5
2501,41.68,3.7295,65.25,25.067,1,0,0,0,1.5
2502,41.7,3.7294,65.24,25.067,1,0,0,0,1.5
2503,41.72,3.7293,65.22,25.067,1,0,0,0,1.5
2504,41.73,3.7292,65.21,25.067,1,0,0,0,1.5
2505,41.75,3.7291,65.19,25.067,1,0,0,0,1.5
2506,41.77,3.7289,65.18,25.067,1,0,0,0,1.5
2507,41.78,3.7288,65.17,25.067,1,0,0,0,1.5
2508,41.8,3.7287,65.15,25.067,1,0,0,0,1.5
2509,41.82,3.7286,65.14,25.067,1,0,0,0,1.5
2510,41.83,3.7285,65.13,25.067,1,0,0,0,1.5
2511,41.85,3.7284,65.11,25.067,1,0,0,0,1.5
2512,41.87,3.7283,65.1,25.067,1,0,0,0,1.5
2513,41.88,3.7282,65.08,25.067,1,0,0,0,1.5
2514,41.9,3.7281,65.07,25.067,1,0,0,0,1.5
2515,41.92,3.7279,65.06,25.067,1,0,0,0,1.5
2516,41.93,3.7278,65.04,25.067,1,0,0,0,1.5
2517,41.95,3.7277,65.03,25.067,1,0,0,0,1.5
2518,41.97,3.7276,65.01,25.067,1,0,0,0,1.5
2519,41.98,3.7275,65.0,25.067,1,0,0,0,1.5
2520,42.0,3.7274,64.99,25.067,1,0,0,0,1.5
2521,42.02,3.7273,64.97,25.067,1,0,0,0,1.5
2522,42.03,3.7272,64.96,25.067,1,0,0,0,1.5
2523,42.05,3.7271,64.94,25.067,1,0,0,0,1.5
2524,42.07,3.7269,64.93,25.067,1,0,0,0,1.5
2525,42.08,3.7268,64.92,25.067,1,0,0,0,1.5
2526,42.1,3.7267,64.9,25.067,1,0,0,0,1.5
2527,42.12,3.7266,64.89,25.067,1,0,0,0,1.5
2528,42.13,3.7265,64.88,25.067,1,0,0,0,1.5
2529,42.15,3.7264,64.86,25.067,1,0,0,0,1.5
2530,42.17,3.7263,64.85,25.067,1,0,0,0,1.5
2531,42.18,3.7262,64.83,25.067,1,0,0,0,1.5
2532,42.2,3.7261,64.82,25.067,1,0,0,0,1.5
2533,42.22,3.7259,64.81,25.067,1,0,0,0,1.5
2534,42.23,3.7258,64.79,25.067,1,0,0,0,1.5
2535,42.25,3.7257,64.78,25.067,1,0,0,0,1.5
2536,42.27,3.7256,64.76,25.067,1,0,0,0,1.5
2537,42.28,3.7255,64.75,25.067,1,0,0,0,1.5
2538,42.3,3.7254,64.74,25.067,1,0,0,0,1.5
2539,42.32,3.7253,64.72,25.067,1,0,0,0,1.5
2540,42.33,3.7252,64.71,25.067,1,0,0,0,1.5
2541,42.35,3.7251,64.69,25.067,1,0,0,0,1.5
2542,42.37,3.7249,64.68,25.067,1,0,0,0,1.5
2543,42.38,3.7248,64.67,25.067,1,0,0,0,1.5
2544,42.4,3.7247,64.65,25.067,1,0,0,0,1.5
2545,42.42,3.7246,64.64,25.067,1,0,0,0,1.5
2546,42.43,3.7245,64.63,25.067,1,0,0,0,1.5
2547,42.45,3.7244,64.61,25.067,1,0,0,0,1.5
2548,42.47,3.7243,64.6,25.067,1,0,0,0,1.5
2549,42.48,3.7242,64.58,25.067,1,0,0,0,1.5
2550,42.5,3.7241,64.57,25.067,1,0,0,0,1.5
2551,42.52,3.7239,64.56,25.067,1,0,0,0,1.5
2552,42.53,3.7238,64.54,25.067,1,0,0,0,1.5
2553,42.55,3.7237,64.53,25.067,1,0,0,0,1.5
2554,42.57,3.7236,64.51,25.067,1,0,0,0,1.5
2555,42.58,3.7235,64.5,25.067,1,0,0,0,1.5
2556,42.6,3.7234,64.49,25.067,1,0,0,0,1.5
2557,42.62,3.7233,64.47,25.067,1,0,0,0,1.5
2558,42.63,3.7232,64.46,25.067,1,0,0,0,1.5
2559,42.65,3.7231,64.44,25.067,1,0,0,0,1.5
2560,42.67,3.7229,64.43,25.067,1,0,0,0,1.5
2561,42.68,3.7228,64.42,25.067,1,0,0,0,1.5
2562,42.7,3.7227,64.4,25.067,1,0,0,0,1.5
2563,42.72,3.7226,64.39,25.067,1,0,0,0,1.5
2564,42.73,3.7225,64.38,25.067,1,0,0,0,1.5
2565,42.75,3.7224,64.36,25.067,1,0,0,0,1.5
2566,42.77,3.7223,64.35,25.067,1,0,0,0,1.5
2567,42.78,3.7222,64.33,25.067,1,0,0,0,1.5
2568,42.8,3.7221,64.32,25.067,1,0,0,0,1.5
2569,42.82,3.7219,64.31,25.067,1,0,0,0,1.5
2570,42.83,3.7218,64.29,25.067,1,0,0,0,1.5
2571,42.85,3.7217,64.28,25.067,1,0,0,0,1.5
2572,42.87,3.7216,64.26,25.067,1,0,0,0,1.5
2573,42.88,3.7215,64.25,25.067,1,0,0,0,1.5
2574,42.9,3.7214,64.24,25.067,1,0,0,0,1.5
2575,42.92,3.7213,64.22,25.067,1,0,0,0,1.5
2576,42.93,3.7212,64.21,25.067,1,0,0,0,1.5
2577,42.95,3.7211,64.19,25.067,1,0,0,0,1.5
2578,42.97,3.7209,64.18,25.067,1,0,0,0,1.5
2579,42.98,3.7208,64.17,25.067,1,0,0,0,1.5
2580,43.0,3.7207,64.15,25.067,1,0,0,0,1.5
2581,43.02,3.7206,64.14,25.067,1,0,0,0,1.5
2582,43.03,3.7205,64.13,25.067,1,0,0,0,1.5
2583,43.05,3.7204,64.11,25.067,1,0,0,0,1.5
2584,43.07,3.7203,64.1,25.067,1,0,0,0,1.5
2585,43.08,3.7202,64.08,25.067,1,0,0,0,1.5
2586,43.1,3.7201,64.07,25.067,1,0,0,0,1.5
2587,43.12,3.7199,64.06,25.067,1,0,0,0,1.5
2588,43.13,3.7198,64.04,25.067,1,0,0,0,1.5
2589,43.15,3.7197,64.03,25.067,1,0,0,0,1.5
2590,43.17,3.7196,64.01,25.067,1,0,0,0,1.5
2591,43.18,3.7195,64.0,25.067,1,0,0,0,1.5
2592,43.2,3.7194,63.99,25.067,1,0,0,0,1.5
2593,43.22,3.7193,63.97,25.067,1,0,0,0,1.5
2594,43.23,3.7192,63.96,25.067,1,0,0,0,1.5
2595,43.25,3.7191,63.94,25.067,1,0,0,0,1.5
2596,43.27,3.7189,63.93,25.067,1,0,0,0,1.5
2597,43.28,3.7188,63.92,25.067,1,0,0,0,1.5
2598,43.3,3.7187,63.9,25.067,1,0,0,0,1.5
2599,43.32,3.7186,63.89,25.067,1,0,0,0,1.5
2600,43.33,3.7185,63.88,25.067,1,0,0,0,1.5
2601,43.35,3.7184,63.86,25.067,1,0,0,0,1.5
2602,43.37,3.7183,63.85,25.067,1,0,0,0,1.5
2603,43.38,3.7182,63.83,25.067,1,0,0,0,1.5
2604,43.4,3.7181,63.82,25.067,1,0,0,0,1.5
2605,43.42,3.7179,63.81,25.067,1,0,0,0,1.5
2606,43.43,3.7178,63.79,25.067,1,0,0,0,1.5
2607,43.45,3.7177,63.78,25.067,1,0,0,0,1.5
2608,43.47,3.7176,63.76,25.067,1,0,0,0,1.5
2609,43.48,3.7175,63.75,25.067,1,0,0,0,1.5
2610,43.5,3.7174,63.74,25.067,1,0,0,0,1.5
2611,43.52,3.7173,63.72,25.067,1,0,0,0,1.5
2612,43.53,3.7172,63.71,25.067,1,0,0,0,1.5
2613,43.55,3.7171,63.69,25.067,1,0,0,0,1.5
2614,43.57,3.7169,63.68,25.067,1,0,0,0,1.5
2615,43.58,3.7168,63.67,25.067,1,0,0,0,1.5
2616,43.6,3.7167,63.65,25.067,1,0,0,0,1.5
2617,43.62,3.7166,63.64,25.067,1,0,0,0,1.5
2618,43.63,3.7165,63.63,25.067,1,0,0,0,1.5
2619,43.65,3.7164,63.61,25.067,1,0,0,0,1.5
2620,43.67,3.7163,63.6,25.067,1,0,0,0,1.5
2621,43.68,3.7162,63.58,25.067,1,0,0,0,1.5
2622,43.7,3.7161,63.57,25.067,1,0,0,0,1.5
2623,43.72,3.7159,63.56,25.067,1,0,0,0,1.5
2624,43.73,3.7158,63.54,25.067,1,0,0,0,1.5
2625,43.75,3.7157,63.53,25.067,1,0,0,0,1.5
2626,43.77,3.7156,63.51,25.067,1,0,0,0,1.5
2627,43.78,3.7155,63.5,25.067,1,0,0,0,1.5
2628,43.8,3.7154,63.49,25.067,1,0,0,0,1.5
2629,43.82,3.7153,63.47,25.067,1,0,0,0,1.5
2630,43.83,3.7152,63.46,25.067,1,0,0,0,1.5
2631,43.85,3.7151,63.44,25.067,1,0,0,0,1.5
2632,43.87,3.7149,63.43,25.067,1,0,0,0,1.5
2633,43.88,3.7148,63.42,25.067,1,0,0,0,1.5
2634,43.9,3.7147,63.4,25.067,1,0,0,0,1.5
2635,43.92,3.7146,63.39,25.067,1,0,0,0,1.5
2636,43.93,3.7145,63.38,25.067,1,0,0,0,1.5
2637,43.95,3.7144,63.36,25.067,1,0,0,0,1.5
2638,43.97,3.7143,63.35,25.067,1,0,0,0,1.5
2639,43.98,3.7142,63.33,25.067,1,0,0,0,1.5
2640,44.0,3.7141,63.32,25.067,1,0,0,0,1.5
2641,44.02,3.7139,63.31,25.067,1,0,0,0,1.5
2642,44.03,3.7138,63.29,25.067,1,0,0,0,1.5
2643,44.05,3.7137,63.28,25.067,1,0,0,0,1.5
2644,44.07,3.7136,63.26,25.067,1,0,0,0,1.5
2645,44.08,3.7135,63.25,25.067,1,0,0,0,1.5
2646,44.1,3.7134,63.24,25.067,1,0,0,0,1.5
2647,44.12,3.7133,63.22,25.067,1,0,0,0,1.5
2648,44.13,3.7132,63.21,25.067,1,0,0,0,1.5
2649,44.15,3.7131,63.19,25.067,1,0,0,0,1.5
2650,44.17,3.7129,63.18,25.067,1,0,0,0,1.5
2651,44.18,3.7128,63.17,25.067,1,0,0,0,1.5
2652,44.2,3.7127,63.15,25.067,1,0,0,0,1.5
2653,44.22,3.7126,63.14,25.067,1,0,0,0,1.5
2654,44.23,3.7125,63.13,25.067,1,0,0,0,1.5
2655,44.25,3.7124,63.11,25.067,1,0,0,0,1.5
2656,44.27,3.7123,63.1,25.067,1,0,0,0,1.5
2657,44.28,3.7122,63.08,25.067,1,0,0,0,1.5
2658,44.3,3.7121,63.07,25.067,1,0,0,0,1.5
2659,44.32,3.7119,63.06,25.067,1,0,0,0,1.5
2660,44.33,3.7118,63.04,25.067,1,0,0,0,1.5
2661,44.35,3.7117,63.03,25.067,1,0,0,0,1.5
2662,44.37,3.7116,63.01,25.067,1,0,0,0,1.5
2663,44.38,3.7115,63.0,25.067,1,0,0,0,1.5
2664,44.4,3.7114,62.99,25.067,1,0,0,0,1.5
2665,44.42,3.7113,62.97,25.067,1,0,0,0,1.5
2666,44.43,3.7112,62.96,25.067,1,0,0,0,1.5
2667,44.45,3.7111,62.94,25.067,1,0,0,0,1.5
2668,44.47,3.7109,62.93,25.067,1,0,0,0,1.5
2669,44.48,3.7108,62.92,25.067,1,0,0,0,1.5
2670,44.5,3.7107,62.9,25.067,1,0,0,0,1.5
2671,44.52,3.7106,62.89,25.067,1,0,0,0,1.5
2672,44.53,3.7105,62.88,25.067,1,0,0,0,1.5
2673,44.55,3.7104,62.86,25.067,1,0,0,0,1.5
2674,44.57,3.7103,62.85,25.067,1,0,0,0,1.5
2675,44.58,3.7102,62.83,25.067,1,0,0,0,1.5
2676,44.6,3.7101,62.82,25.067,1,0,0,0,1.5
2677,44.62,3.7099,62.81,25.067,1,0,0,0,1.5
2678,44.63,3.7098,62.79,25.067,1,0,0,0,1.5
2679,44.65,3.7097,62.78,25.067,1,0,0,0,1.5
2680,44.67,3.7096,62.76,25.067,1,0,0,0,1.5
2681,44.68,3.7095,62.75,25.067,1,0,0,0,1.5
2682,44.7,3.7094,62.74,25.067,1,0,0,0,1.5
2683,44.72,3.7093,62.72,25.067,1,0,0,0,1.5
2684,44.73,3.7092,62.71,25.067,1,0,0,0,1.5
2685,44.75,3.7091,62.69,25.067,1,0,0,0,1.5
2686,44.77,3.7089,62.68,25.067,1,0,0,0,1.5
